"annotation_id","annotator","aspect","created_at","id","lead_time","platform","polarity","sentence","source_id","updated_at"
428,"1","support","2025-09-01T18:52:13.027303Z",1388,4.399,"amazon","negative","The Web site is slow and not always working, but I did get to someone, and they gave me the obvious suggestions like turning everything off and back on, dismounting and remounting the drive, trying a different drive, etc.","B005DB6NG6","2025-09-01T18:52:13.027318Z"
429,"1","usability","2025-09-01T18:52:20.749961Z",1389,6.854,"amazon","neutral","Not a solid hard shell, but I have doped mine in the case with no problem.","B00L9JFJ3O","2025-09-01T18:52:20.749994Z"
430,"1","design","2025-09-01T18:52:25.833782Z",1390,4.198,"amazon","positive","It’s also detachable, which is a nice feature.","B00WGY5COW","2025-09-01T18:52:25.833813Z"
431,"1","general","2025-09-01T18:52:31.504014Z",1391,4.829,"amazon","neutral","But I ordered a $10 magnetic adapter and the magnetic diffuser dome for it so that settles that problem for an additional $20.","B01E16K04E","2025-09-01T18:52:31.504054Z"
432,"1","usability","2025-09-01T18:52:39.465551Z",1392,6.536,"amazon","neutral","The directions are a direct google translate from Chinese.","B0B9ZZYTJP","2025-09-01T18:52:39.465585Z"
433,"1","price","2025-09-01T18:52:53.191443Z",1393,12.849,"amazon","negative","The only problem I have had is with their customer service... they charged me the porting fee ($39.99), plus the Premier service ($99.99) and the porting service was supposed to be free if you ordered the Premier services.","B001C1MGKI","2025-09-01T18:52:53.191456Z"
434,"1","general","2025-09-01T18:53:02.541543Z",1394,13.758000000000001,"amazon","negative","I had to return the first one I bought, and this one had different bugs than the first one.","B0191XMBV2","2025-09-01T20:40:55.743186Z"
435,"1","price","2025-09-01T20:41:06.852883Z",1395,9.798,"amazon","negative","I don't at this price, since they say all wires oxidise at about a half inch per year.","B00009WQSR","2025-09-01T20:41:06.852918Z"
436,"1","battery","2025-09-01T20:41:47.516297Z",1396,37.755,"amazon","positive","It charges the battery adequately enough to keep the camera active through the night.","B09WVLXKLF","2025-09-01T20:41:47.516310Z"
437,"1","design","2025-09-01T20:41:53.704676Z",1397,4.225,"amazon","positive","My friends love the color and I like the color options as well.","B00H40VL66","2025-09-01T20:41:53.704714Z"
438,"1","usability","2025-09-01T20:41:59.335736Z",1398,4.107,"amazon","positive","To clean my TV  phone n tablets screens worked great","B009L77OXE","2025-09-01T20:41:59.335752Z"
439,"1","performance","2025-09-01T20:45:58.809782Z",1399,236.971,"amazon","positive","The headphones work good.","B08HFTV4LS","2025-09-01T20:45:58.809795Z"
440,"1","price","2025-09-01T20:46:12.206243Z",1400,12.605,"amazon","positive","The price was right, the fit is comfortable, and they seem flat and accurate in regards to sound reproduction.","B001UE6I0G","2025-09-01T20:46:12.206256Z"
441,"1","general","2025-09-01T20:46:17.635385Z",1401,3.784,"amazon","neutral","I didn't expecty a screen like this!","B000HRYV38","2025-09-01T20:46:17.635427Z"
442,"1","performance","2025-09-01T20:46:26.080678Z",1402,6.934,"amazon","positive","Great product that works as advertised.","B07N1WW638","2025-09-01T20:46:26.080715Z"
443,"1","design","2025-09-01T20:46:50.154135Z",1403,22.894,"amazon","negative","The headphones do not have ANC and I miss that a lot.<br /><br />The controls are basic, a volume wheel and a power button.","B08J2H44Z2","2025-09-01T20:46:50.154152Z"
444,"1","performance","2025-09-01T20:47:06.500631Z",1404,14.249,"amazon","negative","So my 2 stars are based mostly on that a unit like this should really cancel out the noise.","B005FVDTAW","2025-09-01T20:47:06.500645Z"
445,"1","general","2025-09-01T20:47:14.498509Z",1405,5.881,"amazon","negative","Worst fire tabI ever bought.","B01AHB9CN2","2025-09-01T20:47:14.498549Z"
446,"1","performance","2025-09-01T20:47:19.999824Z",1406,4.597,"amazon","positive","To me they sound great.","B00UE9NMM0","2025-09-01T20:47:19.999838Z"
447,"1","price","2025-09-01T20:47:24.901705Z",1407,3.852,"amazon","positive","Great little alarm clock for the price.","B000MXWSYQ","2025-09-01T20:47:24.901743Z"
448,"1","build_quality","2025-09-01T20:47:40.417175Z",1408,12.895,"amazon","negative","I could see smudges and a bubble in the plastic lens protectors.<br /><br />This listing is deceptive and inaccurate - the item is refurbished, not new.","B07646DDZR","2025-09-01T20:47:40.417194Z"
449,"1","general","2025-09-01T20:50:08.793744Z",1409,131.805,"amazon","neutral","When you select the radio mode it beeps loudly once again and then plays the station.","B00P03TD3C","2025-09-01T20:50:08.793760Z"
450,"1","connectivity","2025-09-01T20:50:16.505731Z",1410,6.849,"amazon","neutral","I then ran a speed test and the connection speed was close to 700mbs (compared to 400+ on WiFi).","B08GS363XH","2025-09-01T20:50:16.505768Z"
451,"1","general","2025-09-01T20:50:28.687624Z",1411,11.395,"amazon","negative","And yes, there can be some fit issues with many cars, so my macaroni necklace of a project doesn't look perfect.","B01FC3SEU2","2025-09-01T20:50:28.687639Z"
452,"1","general","2025-09-01T20:50:33.721905Z",1412,4.101,"amazon","neutral","Be sure to read the directions on the TV box.","B07NC9XWG5","2025-09-01T20:50:33.721919Z"
453,"1","general","2025-09-01T20:50:38.486210Z",1413,3.569,"amazon","neutral","I received this, and I can see why.","B0050R67U0","2025-09-01T20:50:38.486224Z"
454,"1","general","2025-09-01T20:50:44.483119Z",1414,4.931,"amazon","positive","These have been great cables!","B07DC9SBLQ","2025-09-01T20:50:44.483215Z"
