"annotation_id","annotator","aspect","created_at","id","lead_time","platform","polarity","sentence","source_id","updated_at"
1324,"1","general","2025-09-05T02:55:50.517103Z",2284,182.783,"amazon","neutral","You can even click to maximize the video to the full Lorex screen.","B08X24P49L","2025-09-05T02:55:50.517134Z"
1325,"1","general","2025-09-05T02:55:56.095085Z",2285,5.333,"amazon","positive","I sole computers and related accessories for over a decade and this is an excellent piece of equipment at a great price.","B008U4SBVS","2025-09-05T02:55:56.095108Z"
1326,"1","general","2025-09-05T02:56:00.089536Z",2286,3.826,"amazon","negative","Now the bad part: I am not technically, computer inclined.","B0032AN4N0","2025-09-05T02:56:00.089558Z"
1327,"1","general","2025-09-05T02:56:04.501640Z",2287,4.265,"amazon","positive","To me, the Kindle Fire is the perfect tablet except for two things.","B0051VVOB2","2025-09-05T02:56:04.501660Z"
1328,"1","general","2025-09-05T02:58:52.959248Z",2288,168.235,"amazon","neutral","So nice to have the football game on and not hear it!!","B0001FTVEK","2025-09-05T02:58:52.959370Z"
1329,"1","general","2025-09-05T02:59:03.978514Z",2289,10.793,"amazon","neutral","So, a bit of research lead me to these.","B06WLJLMR4","2025-09-05T02:59:03.978535Z"
1330,"1","general","2025-09-05T02:59:10.469867Z",2290,6.334,"amazon","neutral","I also thought it would be nice to have the unit plugged directly into the wall, vs. a box sitting on the floor.<br /><br />Unfortunately, the ISOBLOK2 does NOT filter the treadmill interference for some reason, where the ISOBAR4ULTRA DOES.","B0000510R4","2025-09-05T02:59:10.469890Z"
1331,"1","usability","2025-09-05T02:59:15.850604Z",2291,5.243,"amazon","neutral","Perhaps the coming 5G will solve the problem in the future but not for those of us who have already purchased.","B07XTZ3Y5V","2025-09-05T02:59:15.850631Z"
1332,"1","build_quality","2025-09-05T02:59:19.567109Z",2292,3.583,"amazon","negative","My problem with it is the aluminum cowling on the Lightening end of the cord has already become unglued and it easily slides off, and if I don’t find some glue soon I’m going to lose it.","B0739QQJLT","2025-09-05T02:59:19.567130Z"
1333,"1","general","2025-09-05T03:06:11.683246Z",2293,411.952,"amazon","neutral","Thank goodness I only paid about $30.","B015ZL27I6","2025-09-05T03:06:11.683284Z"
1334,"1","general","2025-09-05T03:06:14.278947Z",2294,2.42,"amazon","neutral","My grandson picked it out and I purchased it.","B088NF2T1Q","2025-09-05T03:06:14.278985Z"
1335,"1","performance","2025-09-05T03:06:17.777403Z",2295,3.366,"amazon","negative","I had it less than 30 days though and I now have a sound problem.","B000OOG3KI","2025-09-05T03:06:17.777425Z"
1336,"1","general","2025-09-05T03:06:24.513306Z",2296,6.601,"amazon","positive","Overall, this is just what you'd expect from the product - it works great and is a good solution to not having enough USB ports.","B005A0B3MO","2025-09-05T03:06:24.513326Z"
1337,"1","general","2025-09-05T03:06:28.810468Z",2297,4.164,"amazon","neutral","I have a USB hub on top of my desk and it hasn't been a problem.","B003FO0LG6","2025-09-05T03:06:28.810489Z"
1338,"1","usability","2025-09-05T03:06:35.129402Z",2298,6.186,"amazon","neutral","This is not a lens for bokeh, but it will still have out-of-focus elements.","B0037KM0XA","2025-09-05T03:06:35.129422Z"
1339,"1","general","2025-09-05T03:12:08.519622Z",2299,333.129,"amazon","positive","It definitely improves the viewing experience.<br /><br />Some things to be aware of - This unit plays from other bluetooth devices, but only has the subwoofer out bluetooth.","B00MIYEJ9Y","2025-09-05T03:12:08.519644Z"
1340,"1","general","2025-09-05T03:12:11.550392Z",2300,2.823,"amazon","neutral","I hope you always win.","B09KTY7L4M","2025-09-05T03:12:11.550411Z"
1341,"1","general","2025-09-05T03:12:15.866020Z",2301,4.183,"amazon","neutral","I wanted to go back to air cooling and thought I'd try this.","B00L7UZMAK","2025-09-05T03:12:15.866041Z"
1342,"1","usability","2025-09-05T03:12:21.499545Z",2302,5.499,"amazon","neutral","Icould take it for my travels","B0BKRKTWQG","2025-09-05T03:12:21.499583Z"
1343,"1","other","2025-09-05T03:12:32.247143Z",2303,10.589,"amazon","negative","I had a little issue, small issue, attempting to insert into the CD player.","B01MYHD29Y","2025-09-05T03:12:32.247164Z"
1344,"1","usability","2025-09-05T03:15:35.652909Z",2304,183.152,"amazon","neutral","Set up the camera, download the app.","B07VBKHZL1","2025-09-05T03:15:35.652945Z"
1345,"1","support","2025-09-05T03:15:49.837139Z",2305,13.795,"amazon","neutral","In March 2015 the camera's battery door was broken so I sent it in for repair (they use a company called United Camera).","B00CV9MKJ2","2025-09-05T03:15:49.837176Z"
1346,"1","general","2025-09-05T03:15:56.281628Z",2306,6.299,"amazon","positive","Well, everything but mostly she is a nature ""nut."" We have had almost no trouble with this camera.","B01C3LE44G","2025-09-05T03:15:56.281647Z"
1347,"1","general","2025-09-05T03:16:18.878873Z",2307,22.457,"amazon","positive","I’m pleased to have such an amazing product for my studio.","B00IM6LKQM","2025-09-05T03:16:18.878909Z"
1348,"1","general","2025-09-05T03:16:23.789332Z",2308,4.754,"amazon","positive","Bought my 6th one recently for me and people around me.","B07FVBYTNP","2025-09-05T03:16:23.789352Z"
1349,"1","performance","2025-09-05T03:16:26.779230Z",2309,2.843,"amazon","negative","Sound quality is poor, with flat highs and lows.","B00005QBU9","2025-09-05T03:16:26.779252Z"
1350,"1","other","2025-09-05T03:18:37.065881Z",2310,130.031,"amazon","neutral","Perhaps my PC was the problem, but I haven't ever had problems before.","B002SQE1O0","2025-09-05T03:18:37.065935Z"
1351,"1","price","2025-09-05T03:18:41.851279Z",2311,235.58100000000002,"amazon","positive","Also the small rubber strips help to hold it firmly in place.<br /><br />For the price I think it's a pretty good deal.","B004VVLZN0","2025-09-05T03:22:39.649914Z"
